accession_id,target,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
ASZ74673.1,0,336.0,-3.586,-9.553805830219332e-05,1662,2620,434,517,10,6044,3350,5526,518,37533.799999999996,-0.1750000000000002,0.08035714285714285,5.709670066833497,40.98333333333331,0.29464285714285715,0.27976190476190477,0.39583333333333337,37360,37360,97.73809523809524,1.4474107142857129,0.375
AZE40620.1,0,176.0,-7.786,-0.0004045158642331291,847,1358,230,269,4,3091,1720,2825,266,19246.72,-0.015909090909090987,0.06818181818181818,4.819742012023925,33.49210227272727,0.3977272727272727,0.24431818181818182,0.38636363636363635,14440,14440,104.82954545454547,1.4494886363636377,0.4318181818181818
KFB94546.1,0,176.0,-8.026,-0.00040935696376073885,883,1373,231,257,8,3203,1751,2923,280,19605.38,-0.058522727272727205,0.08522727272727272,4.882605934143067,53.052840909090904,0.3125,0.2840909090909091,0.38636363636363635,45950,46200,96.98863636363635,1.1736363636363643,0.39204545454545453
WP_057754762.1,0,381.0,-5.736,-0.0001379991613230886,1832,2874,496,582,9,6657,3666,6069,588,41564.49,-0.31312335958005305,0.08661417322834646,5.4188249588012685,36.444619422572174,0.33333333333333337,0.29133858267716534,0.3569553805774278,29910,29910,75.8267716535433,1.7563517060367428,0.3700787401574803
AEI63324.1,0,174.0,-2.837,-0.0001555331877231301,790,1212,210,259,9,2929,1604,2669,260,18239.5,-0.05574712643678154,0.07471264367816091,5.4149599075317365,40.675287356321824,0.23563218390804597,0.3620689655172413,0.3448275862068966,11460,11585,74.65517241379311,0.8612068965517239,0.367816091954023
WP_124217135.1,0,380.0,-12.514,-0.00028724412514148157,1915,2950,490,625,15,6907,3775,6274,633,43564.75,-0.5136842105263161,0.10789473684210527,5.103198051452636,35.320289473684205,0.31052631578947365,0.2868421052631579,0.3605263157894737,32320,32445,76.9736842105263,2.0338684210526297,0.3526315789473684
AXC42330.1,0,123.0,0.002,1.658451802073728e-07,511,844,144,182,2,1956,1106,1800,156,12058.460000000001,0.2439024390243903,0.024390243902439025,6.100438117980955,13.540650406504062,0.34146341463414637,0.2926829268292683,0.35772357723577236,5500,5500,92.1951219512195,0.7465040650406499,0.43902439024390244
WP_028967607.1,0,359.0,-3.615,-9.440779414034457e-05,1689,2652,486,503,10,6185,3414,5634,551,38290.35,0.015320334261838497,0.07242339832869081,5.826189994812012,30.11894150417827,0.3844011142061281,0.28133704735376047,0.3091922005571031,59930,60055,95.57103064066851,1.265236768802228,0.45403899721448465
WP_034947367.1,0,472.0,-16.15,-0.00032035394052207575,2204,3462,578,738,11,8106,4469,7403,703,50412.009999999995,-0.03749999999999993,0.07627118644067797,4.581188774108887,26.62457627118643,0.2817796610169491,0.30720338983050843,0.4046610169491525,71850,72100,87.64830508474576,1.3279872881355923,0.3877118644067797
SFN66714.1,0,370.0,-1.516,-3.769651421626063e-05,1766,2792,490,564,5,6478,3573,5916,562,40214.939999999995,-0.3905405405405407,0.06756756756756757,6.344447898864746,24.849729729729738,0.2972972972972973,0.33513513513513515,0.3513513513513514,43430,43555,84.64864864864866,1.72454054054054,0.34054054054054056
WP_038271296.1,0,519.0,-3.078,-5.3631411070652326e-05,2517,3936,696,787,14,9200,5065,8393,807,57390.759999999995,-0.2527938342967246,0.07514450867052024,6.191778373718263,42.51156069364164,0.3217726396917149,0.2774566473988439,0.3314065510597302,72310,72310,89.96146435452793,1.6686705202312138,0.3930635838150289
WP_070577289.1,0,383.0,-0.853,-2.0174350855375918e-05,1845,2880,490,606,10,6767,3727,6172,595,42280.43,-0.405483028720627,0.08093994778067885,6.217810630798339,35.34415143603132,0.2976501305483029,0.3577023498694517,0.3420365535248042,36900,36900,84.30809399477805,1.6877023498694497,0.34464751958224543
SCJ73728.1,0,405.0,1.114,2.40284804358775e-05,2058,3189,521,641,20,7414,4066,6756,658,46360.67,-0.5725925925925929,0.10864197530864197,7.5532426834106445,24.05928395061729,0.345679012345679,0.2740740740740741,0.3777777777777778,66240,66365,74.37037037037038,1.7332839506172801,0.31851851851851853
WP_007067385.1,0,137.0,-4.887,-0.0003391856213614065,632,988,172,204,3,2302,1272,2093,209,14407.060000000001,0.024087591240875943,0.0875912408759124,4.8782861709594725,21.794890510948903,0.39416058394160586,0.2773722627737226,0.32116788321167883,6990,6990,81.38686131386862,1.265839416058395,0.43795620437956206
CUK26927.1,0,394.0,-16.57,-0.00039508040255760316,1847,2907,501,589,10,6712,3708,6120,592,41939.85,-0.10659898477157427,0.07614213197969544,4.771258354187012,28.730736040609138,0.3680203045685279,0.3096446700507614,0.32741116751269034,42400,42400,86.31979695431471,1.4284771573604047,0.4137055837563452
WP_080019398.1,0,301.0,-7.782,-0.00022785372739359873,1509,2364,386,484,11,5437,2997,4956,481,34152.509999999995,-0.34584717607973464,0.09966777408637874,5.059204673767089,29.06411960132891,0.34219269102990035,0.27574750830564787,0.3920265780730897,33350,33350,86.14617940199335,1.7945514950166097,0.3654485049833887
WP_090113140.1,0,530.0,-3.387,-5.763359226760364e-05,2591,4000,736,787,15,9381,5122,8518,863,58766.829999999994,-0.3479245283018866,0.09622641509433963,6.111123847961425,39.10301886792451,0.33773584905660375,0.2830188679245283,0.3150943396226415,96370,96495,76.86792452830188,1.8847169811320725,0.37735849056603776
WP_132533817.1,0,101.0,-7.668,-0.0006942187368442019,500,777,125,151,2,1793,988,1636,157,11044.53,0.18217821782178223,0.07920792079207921,4.717488670349121,25.988118811881186,0.39603960396039606,0.24752475247524755,0.4059405940594059,12950,12950,115.04950495049505,0.7262376237623758,0.45544554455445546
WP_081982368.1,0,444.0,-4.456,-9.01061760544455e-05,2201,3339,565,678,18,7892,4302,7174,718,49451.78999999999,-0.29009009009009007,0.10810810810810811,5.767873191833496,41.982657657657654,0.2702702702702703,0.31981981981981983,0.36486486486486486,82850,82850,74.03153153153153,1.4191441441441432,0.3536036036036036
WP_100260226.1,0,135.0,-5.892,-0.0004122684138861406,615,964,172,211,3,2262,1244,2056,206,14290.68,-0.18888888888888888,0.08148148148148149,4.6874208450317365,17.58,0.28888888888888886,0.34074074074074073,0.35555555555555557,11460,11460,78.0,1.6697777777777776,0.35555555555555557
WP_081152710.1,0,462.0,-8.721,-0.0001735970458444697,2251,3501,571,687,16,8100,4472,7388,712,50236.049999999996,0.051515151515151424,0.09740259740259741,5.164584159851073,25.79482683982683,0.3203463203463203,0.2727272727272727,0.4090909090909091,67270,67395,92.5108225108225,0.9400432900432885,0.41125541125541126
WP_083632100.1,0,469.0,-29.359,-0.0005441505346609379,2373,3652,618,779,13,8552,4657,7766,786,53952.84,-0.6240938166311297,0.10021321961620469,4.735392951965332,28.91835820895522,0.3304904051172708,0.279317697228145,0.3560767590618337,49740,49865,79.85074626865672,2.23004264392324,0.3368869936034115
SMZ58125.1,0,338.0,-10.772,-0.00028668905282695583,1640,2544,442,537,10,5960,3266,5420,540,37572.829999999994,-0.43491124260355063,0.09171597633136094,4.937228202819823,23.60355029585798,0.32248520710059175,0.2928994082840237,0.34615384615384615,34380,34380,75.94674556213018,1.949526627218932,0.35798816568047337
WP_097897365.1,0,492.0,-17.397,-0.0003083114908367847,2499,3897,641,789,21,8987,4937,8184,803,56425.719999999994,-0.3552845528455283,0.09959349593495935,5.058295249938964,44.776869918699184,0.3455284552845529,0.26422764227642276,0.3780487804878049,67270,67395,87.5609756097561,1.8043699186991862,0.37398373983739835
WP_129103296.1,0,598.0,-14.704,-0.0002251547671055378,2840,4546,764,943,18,10453,5802,9563,890,65305.21,-0.35869565217391247,0.06521739130434782,5.107404136657714,30.4791304347826,0.35451505016722407,0.2892976588628763,0.3411371237458194,56380,56380,82.55852842809364,1.793294314381273,0.3612040133779264
WP_052583893.1,0,360.0,-12.577,-0.0003326462822407299,1637,2563,455,543,10,6032,3323,5499,533,37807.95,-0.050833333333333265,0.06666666666666667,4.760402107238768,31.453055555555558,0.3277777777777778,0.31666666666666665,0.33888888888888885,31970,31970,80.61111111111111,1.3611111111111094,0.4083333333333333
PWM39151.1,0,419.0,-15.903,-0.00033739495789405127,2053,3224,566,662,18,7517,4115,6846,671,47133.689999999995,-0.4384248210023867,0.08591885441527447,4.918698692321777,36.306921241050105,0.2983293556085919,0.2935560859188544,0.360381861575179,46300,46550,80.28639618138425,2.143675417661097,0.35083532219570407
WP_055338371.1,0,411.0,-1.419,-3.0077903678216032e-05,2098,3283,543,652,12,7568,4170,6898,670,47176.509999999995,-0.42335766423357707,0.097323600973236,6.427830696105956,34.68836982968369,0.31873479318734793,0.30170316301703165,0.38686131386861317,44810,44935,93.64963503649633,1.755401459854012,0.34793187347931875
WP_065026774.1,0,282.0,-12.478,-0.00041484864241629556,1327,2090,358,429,2,4838,2673,4419,419,30077.46,-0.0897163120567375,0.0673758865248227,4.83963565826416,29.67163120567376,0.33687943262411346,0.28368794326241137,0.3723404255319149,27960,27960,88.97163120567376,1.4551773049645385,0.3971631205673759
PKB19649.1,0,417.0,-2.339,-5.093226292109484e-05,2012,3124,564,621,16,7333,4021,6672,661,45922.759999999995,-0.41007194244604345,0.08393285371702638,6.229576301574707,41.90431654676257,0.36930455635491605,0.29496402877697836,0.2973621103117506,57410,57410,75.68345323741006,1.773645083932851,0.37410071942446044
WP_105299833.1,0,110.0,-4.001,-0.000327400947097866,532,822,140,180,3,1930,1055,1754,176,12219.51,-0.389090909090909,0.1,4.589771461486817,26.040909090909096,0.2636363636363636,0.33636363636363636,0.36363636363636365,17420,17420,82.54545454545455,1.865999999999999,0.34545454545454546
WP_117968438.1,0,453.0,-29.27,-0.0005657419385639432,2278,3485,591,742,17,8216,4458,7454,762,51736.39,-0.5350993377483442,0.10375275938189846,4.753410911560058,29.885871964679897,0.293598233995585,0.30905077262693154,0.36423841059602646,58790,59165,77.46136865342163,2.0380353200882975,0.32671081677704195
WP_014119939.1,0,402.0,-4.965,-0.00011336669868638477,1930,3054,518,624,4,7034,3895,6422,612,43794.95,-0.3248756218905474,0.08208955223880596,5.3090120315551745,38.9915671641791,0.35323383084577115,0.2860696517412935,0.35572139303482586,46870,46870,85.02487562189054,1.7419154228855718,0.3656716417910448
TDU33255.1,0,490.0,-5.682,-0.00010660688775806953,2366,3720,632,718,19,8603,4755,7856,747,53297.64,0.024285714285714122,0.0816326530612245,5.55859203338623,28.185102040816318,0.33469387755102037,0.27755102040816326,0.3857142857142857,64860,64985,93.48979591836735,1.1472448979591832,0.42448979591836733
WP_019396451.1,0,174.0,-1.891,-9.844389921135557e-05,857,1349,219,264,5,3094,1719,2824,270,19207.93,-0.07241379310344825,0.09195402298850575,5.510619926452636,29.074712643678147,0.3563218390804598,0.27011494252873564,0.39655172413793105,15930,15930,98.04597701149424,1.125402298850574,0.40229885057471265
YP_009301846.1,0,198.0,-21.385,-0.0009975556737290903,957,1448,244,313,1,3403,1848,3086,317,21436.420000000002,-0.2823232323232325,0.09090909090909091,4.311885643005372,26.668686868686866,0.31313131313131315,0.3383838383838384,0.3787878787878788,30940,30940,83.23232323232324,1.427575757575758,0.3484848484848485
WP_113884354.1,0,102.0,-4.029,-0.000341958252066263,511,796,132,173,5,1875,1023,1706,169,11781.16,-0.6990196078431371,0.09803921568627451,4.9920778274536115,51.399117647058816,0.3137254901960784,0.2647058823529412,0.3529411764705883,8940,9065,71.66666666666667,2.2690196078431377,0.3137254901960784
WP_008386427.1,0,368.0,-3.608,-9.06948993922587e-05,1738,2755,481,556,9,6411,3547,5858,553,39780.75,-0.19782608695652226,0.06793478260869565,5.869614982604979,51.23453804347825,0.328804347826087,0.27717391304347827,0.33152173913043476,28420,28545,85.43478260869566,1.6274456521739118,0.39402173913043476
WP_100304414.1,0,483.0,-5.812,-0.00010545946905185551,2409,3774,634,780,19,8830,4856,8052,778,55110.24,-0.4908902691511384,0.08488612836438923,5.666699790954591,35.55734989648034,0.30434782608695654,0.27743271221532095,0.36231884057971014,53290,53540,85.96273291925466,1.9322153209109718,0.35610766045548653
WP_091013562.1,0,346.0,-1.684,-4.345267077815631e-05,1725,2647,473,511,12,6216,3394,5641,575,38753.829999999994,-0.2361271676300581,0.1069364161849711,6.263566017150879,60.076300578034676,0.34393063583815026,0.28901734104046245,0.338150289017341,57870,57995,86.35838150289018,1.5825433526011536,0.3988439306358382
WP_104343474.1,0,532.0,-14.632,-0.00025059840817260464,2538,3953,695,825,21,9291,5092,8470,821,58387.259999999995,-0.3783834586466155,0.07706766917293233,4.949960136413574,39.91259398496242,0.3176691729323308,0.31954887218045114,0.3214285714285714,71850,71850,75.45112781954887,1.8461654135338352,0.36466165413533835
PZQ98043.1,0,227.0,-10.669,-0.0004327132691570629,1052,1689,313,360,3,3921,2159,3585,336,24655.07,-0.5475770925110137,0.04405286343612335,4.888971900939941,54.58017621145377,0.3524229074889868,0.28193832599118945,0.31277533039647576,9970,9970,75.37444933920705,2.458061674008807,0.3392070484581498
SFP28221.1,0,552.0,-11.998,-0.00020247147502950246,2571,3994,734,835,10,9492,5201,8638,854,59256.75,-0.2672101449275364,0.06159420289855072,5.846367835998534,28.78659420289854,0.2735507246376812,0.3242753623188406,0.3351449275362319,56380,56505,86.43115942028986,1.5603079710144934,0.3713768115942029
KST85671.1,0,212.0,-0.961,-4.2908585958935456e-05,994,1581,251,315,8,3624,2020,3319,305,22395.47,-0.05094339622641503,0.08018867924528303,5.912869453430175,23.115094339622622,0.3160377358490566,0.33962264150943394,0.3490566037735849,10430,10430,83.25471698113208,1.0211792452830195,0.3867924528301887
KRL02522.1,0,231.0,-10.655,-0.00043140952890727264,1058,1656,288,372,6,3925,2154,3579,346,24697.13,-0.56969696969697,0.06060606060606061,4.788025856018066,18.38095238095236,0.30735930735930733,0.33766233766233766,0.341991341991342,19940,19940,69.3073593073593,1.7821212121212118,0.2987012987012987
WP_131599889.1,0,341.0,-0.685,-1.9390372354594148e-05,1561,2425,427,477,13,5670,3129,5163,507,35325.829999999994,0.08357771260997082,0.08797653958944282,6.342117500305175,21.030527859237527,0.36950146627565983,0.2991202346041056,0.31085043988269795,30940,30940,74.95601173020526,0.9392082111436945,0.44281524926686217
WP_053937858.1,0,415.0,-3.352,-7.47091480594009e-05,1938,3044,542,630,18,7148,3940,6512,636,44866.35,-0.18746987951807287,0.0746987951807229,6.017623710632324,29.19108433734939,0.32289156626506027,0.2795180722891566,0.3445783132530121,25900,25900,78.86746987951807,1.5589156626505996,0.40240963855421685
WP_061778811.1,0,365.0,-2.715,-6.698629285272292e-05,1770,2807,493,561,11,6505,3593,5937,568,40529.7,-0.24739726027397288,0.07397260273972603,5.937423896789551,32.454520547945194,0.273972602739726,0.2684931506849315,0.38356164383561653,39880,40005,89.97260273972603,1.8150958904109573,0.3835616438356164
OYU39217.1,0,137.0,-6.891,-0.00047847089284709974,635,994,164,206,4,2306,1278,2101,205,14401.15,0.2715328467153285,0.08759124087591241,4.516449165344238,16.848175182481754,0.3211678832116788,0.26277372262773724,0.4087591240875912,8480,8480,89.05109489051094,0.8810948905109482,0.44525547445255476
PKF72678.1,0,399.0,-8.736,-0.00020207006159482226,1890,2992,508,615,11,6937,3841,6337,600,43231.549999999996,-0.3360902255639105,0.07017543859649122,5.174474143981932,29.098020050125292,0.38095238095238093,0.2882205513784461,0.3383458646616541,36900,36900,82.43107769423557,1.615413533834586,0.37593984962406013
OUQ64699.1,0,105.0,4.037,0.0003314493458042142,529,850,150,166,5,1946,1075,1776,170,12178.86,-0.6114285714285714,0.08571428571428572,9.267281913757323,42.321047619047604,0.34285714285714286,0.22857142857142856,0.3333333333333333,12950,12950,80.85714285714286,2.3880000000000003,0.3523809523809524
ADD21674.1,0,679.0,-9.177,-0.00012862497976437676,3105,4769,859,1040,9,11333,6191,10290,1043,71345.97,-0.2789396170839472,0.08836524300441827,5.436729240417479,23.471296023564065,0.2857142857142857,0.3490427098674521,0.34609720176730485,106340,106340,68.5419734904271,1.5034904270986722,0.34609720176730485
CCW06366.1,0,797.0,-7.959,-0.00010738700920770406,3070,4817,833,1197,7,12046,6723,11073,973,74114.13,-0.2493099121706384,0.013801756587202008,4.474217796325683,4.7559598494353725,0.10915934755332497,0.46549560853199495,0.3199498117942283,7450,7450,64.10288582183188,0.42915934755332336,0.23086574654956085
WP_112785539.1,0,431.0,1.792,3.6268615241197424e-05,2176,3435,593,670,18,7905,4353,7213,692,49408.13,-0.45893271461716934,0.08352668213457076,7.725237464904786,40.83039443155451,0.3271461716937355,0.28074245939675174,0.3549883990719257,68870,68995,87.12296983758702,1.9510672853828264,0.3480278422273782
WP_081023762.1,0,387.0,-9.988,-0.0002260583641594739,1949,2995,507,628,12,7065,3848,6416,649,44182.299999999996,-0.47131782945736445,0.1111111111111111,5.142019081115721,35.51426356589147,0.29198966408268734,0.2997416020671834,0.38242894056847543,56270,56645,82.40310077519379,1.9570025839793268,0.3385012919896641
WP_063542390.1,0,395.0,-10.935,-0.00026189389884213437,1785,2856,498,613,11,6697,3718,6132,565,41752.57,-0.2610126582278488,0.04556962025316456,4.847308921813963,29.443544303797466,0.3139240506329114,0.3063291139240506,0.33164556962025316,30940,30940,83.0632911392405,1.5790379746835452,0.369620253164557
WP_113731455.1,0,640.0,-8.36,-0.00011905843576014112,3081,4834,854,978,11,11284,6214,10286,998,70216.64,-0.3328125000000001,0.0765625,5.6279924392700185,29.65140624999998,0.3203125,0.2984375,0.3515625,91330,91455,88.015625,1.7428593749999994,0.3640625
WP_056496285.1,0,81.0,6.0,0.0006809491977850993,376,626,110,119,4,1427,807,1313,114,8810.25,0.07283950617283949,0.04938271604938271,11.482222175598146,56.543209876543195,0.35802469135802467,0.20987654320987653,0.35802469135802467,1490,1490,98.88888888888889,1.5317283950617282,0.4444444444444444
WP_039490554.1,0,355.0,1.902,4.7587582293115984e-05,1780,2732,478,527,16,6407,3500,5821,586,39967.43,-0.31295774647887387,0.10422535211267606,7.744790077209472,50.02422535211267,0.3380281690140845,0.2816901408450704,0.3323943661971831,38850,38975,80.59154929577464,1.5515774647887313,0.39154929577464787
AVO21415.1,0,409.0,-17.443,-0.0003776015988157818,2040,3092,550,646,9,7317,3970,6623,694,46193.21,-0.5051344743276281,0.11002444987775062,4.8367937088012685,35.6403422982885,0.27383863080684595,0.3227383863080685,0.36674816625916873,58790,58790,79.63325183374083,1.942176039119801,0.33251833740831294
PLW58997.1,0,383.0,-13.764,-0.00031760103688754677,1907,2998,484,637,6,6917,3819,6312,605,43336.409999999996,-0.48355091383812,0.08616187989556136,4.917505073547362,25.101618798955613,0.3603133159268929,0.27676240208877284,0.381201044386423,44350,44350,89.11227154046998,1.8889556135770211,0.34203655352480417
WP_069137529.1,0,476.0,-31.262,-0.0005828473009799822,2339,3666,604,792,13,8549,4700,7795,754,53635.71,-0.49684873949579833,0.07352941176470587,4.66531047821045,34.88655462184873,0.3277310924369748,0.31092436974789917,0.35084033613445376,32320,32445,89.89495798319328,1.9593067226890744,0.3487394957983193
WP_080063401.1,0,513.0,-22.995,-0.00040867518151789376,2536,3906,636,782,10,9083,4985,8266,817,56266.2,-0.10331384015594534,0.10331384015594541,4.710213279724121,30.455165692007785,0.3001949317738791,0.3138401559454191,0.38791423001949316,75290,75540,91.16959064327484,1.1889668615984397,0.3840155945419103
WP_057795981.1,0,517.0,-16.153,-0.0002910597815853379,2424,3855,671,782,11,8916,4941,8153,763,55496.21,-0.2183752417794976,0.05609284332688588,5.102686500549315,33.5752417794971,0.35203094777562866,0.2727272727272727,0.3346228239845261,42400,42400,87.65957446808511,1.5449903288201168,0.3945841392649903
AOZ64459.1,0,198.0,5.805,0.0002628368998557453,958,1539,299,288,4,3544,1957,3236,308,22084.96,-0.3656565656565659,0.050505050505050504,9.953934669494629,45.27474747474746,0.3787878787878788,0.23232323232323232,0.297979797979798,30480,30480,92.82828282828282,2.2770202020202026,0.41414141414141414
WP_062208832.1,0,105.0,-5.863,-0.000503265258473878,505,796,144,164,4,1852,1012,1687,165,11648.94,-0.43238095238095225,0.06666666666666668,4.764721870422362,45.842857142857135,0.34285714285714286,0.3047619047619048,0.3142857142857142,11460,11460,81.8095238095238,2.190666666666666,0.3904761904761905
SUP61424.1,0,170.0,-8.795,-0.0004744741537015727,807,1198,208,273,7,2901,1566,2619,282,18535.33,-0.47176470588235303,0.11764705882352941,4.5579984664917,36.61535294117646,0.2823529411764706,0.3411764705882353,0.3176470588235294,17420,17420,56.294117647058826,1.6228823529411764,0.3411764705882353
WP_039760617.1,0,293.0,-6.925,-0.00020974996592509578,1458,2300,404,443,8,5327,2936,4865,462,33014.52,-0.17952218430034153,0.06484641638225257,5.835625267028808,48.91569965870308,0.32764505119453924,0.2525597269624573,0.3686006825938566,28420,28545,103.20819112627987,1.675563139931739,0.4061433447098976
WP_067171173.1,0,640.0,-9.724,-0.00013872342210310358,3084,4811,905,932,14,11237,6148,10215,1022,70095.33,-0.2620312500000007,0.0796875,5.851824378967284,38.51718750000004,0.36874999999999997,0.2546875,0.3203125,125820,126070,85.078125,1.855203125000004,0.4078125
VEJ41419.1,0,337.0,-0.266,-6.984204669754771e-06,1673,2586,466,511,16,6085,3317,5529,556,38084.96,-0.35400593471810127,0.09495548961424333,6.799671363830566,34.92017804154303,0.28486646884273,0.2997032640949555,0.3620178041543027,70360,70610,83.026706231454,1.765459940652819,0.35014836795252224
AQN32148.1,0,584.0,-18.458,-0.00028041473670745577,2958,4569,715,943,9,10563,5809,9630,933,65822.95,-0.21095890410958903,0.10616438356164383,4.858733558654785,35.84522260273973,0.24486301369863012,0.3167808219178082,0.43835616438356173,81600,81600,97.27739726027397,1.3459075342465747,0.3476027397260274
WP_112490893.1,0,446.0,-6.145,-0.00012560305306376403,2153,3354,596,669,12,7850,4306,7163,687,48922.99,-0.3006726457399107,0.07174887892376682,5.795724296569825,49.413677130044846,0.3004484304932736,0.3026905829596413,0.3475336322869955,76890,76890,82.89237668161434,1.635067264573991,0.3632286995515695
YP_009153046.1,0,357.0,-17.96,-0.00048177761992735247,1638,2478,428,551,6,5920,3219,5369,551,37277.63,-0.32689075630252146,0.09803921568627452,4.28619441986084,18.89495798319327,0.21848739495798322,0.4369747899159664,0.35014005602240905,49850,49850,68.0672268907563,1.343193277310924,0.31092436974789917
PZR97977.1,0,295.0,-4.958,-0.00015316386247256767,1418,2242,380,453,11,5186,2871,4732,454,32369.58,-0.08169491525423726,0.08135593220338982,5.0514745712280265,31.457016949152546,0.29830508474576267,0.3220338983050848,0.38644067796610165,27390,27390,96.16949152542372,1.4395593220338971,0.4033898305084746
OXC91029.1,0,118.0,-1.957,-0.0001453394459574171,590,918,172,181,3,2148,1169,1952,196,13464.050000000001,-0.4279661016949153,0.0847457627118644,5.4149599075317365,53.330508474576256,0.288135593220339,0.27118644067796616,0.38135593220338987,39990,39990,85.08474576271186,2.160169491525423,0.3389830508474576
WP_078387732.1,0,475.0,-5.557,-0.00010194081965775624,2421,3797,653,757,6,8736,4796,7954,782,54511.03999999999,-0.5890526315789474,0.0968421052631579,5.808513069152832,39.15227368421052,0.3305263157894737,0.2905263157894737,0.3515789473684211,47330,47455,85.03157894736843,2.2905473684210484,0.3410526315789474
SUX55535.1,0,105.0,6.201,0.0005082370297516597,550,879,147,160,2,1968,1093,1798,170,12200.02,-0.45047619047619053,0.10476190476190475,9.582661247253416,17.030476190476183,0.380952380952381,0.19047619047619047,0.4095238095238095,12950,12950,89.23809523809523,1.9683809523809523,0.37142857142857144
WP_069661575.1,0,291.0,-11.616,-0.00034377258449152376,1506,2282,372,484,5,5393,2938,4892,501,33788.799999999996,-0.3776632302405503,0.12027491408934708,4.967011833190917,34.53986254295532,0.27491408934707906,0.23711340206185566,0.42611683848797255,54890,55015,86.73539518900341,1.7846391752577309,0.3470790378006873
AUQ46600.1,0,403.0,-0.412,-9.23845529439728e-06,1944,3051,547,611,16,7128,3916,6497,631,44595.219999999994,-0.3275434243176181,0.0794044665012407,6.68707332611084,41.39806451612903,0.3027295285359802,0.30521091811414397,0.3349875930521092,54890,55015,80.32258064516128,1.8318114143920567,0.3598014888337469
ATE85776.1,0,216.0,-9.925,-0.00042380118707032756,1029,1596,262,344,5,3758,2063,3426,332,23418.02,-0.017592592592592524,0.08796296296296297,4.583803367614746,29.035185185185167,0.25,0.2638888888888889,0.4351851851851851,26930,27055,83.93518518518519,1.3106018518518507,0.38425925925925924
WP_071123714.1,0,158.0,12.968,0.0006792701093914016,880,1365,225,238,5,3088,1695,2805,283,19090.100000000002,-0.6677215189873423,0.15822784810126583,9.5756986618042,36.44006329113923,0.3860759493670886,0.2151898734177215,0.379746835443038,23380,23505,79.62025316455697,2.1052531645569617,0.36075949367088606
WP_090613721.1,0,119.0,-9.861,-0.0007527193618564178,560,870,158,188,7,2064,1123,1876,188,13099.52,-0.42773109243697477,0.06722689075630252,4.427837181091309,27.39747899159663,0.29411764705882354,0.33613445378151263,0.2773109243697479,12950,12950,76.30252100840336,2.0552941176470587,0.37815126050420167
WP_118272809.1,0,196.0,-13.878,-0.0006329835610365276,938,1456,256,337,3,3441,1873,3128,313,21923.760000000002,-0.825,0.07653061224489795,4.527703285217284,40.57244897959184,0.27040816326530615,0.326530612244898,0.34183673469387754,32430,32430,66.07142857142857,2.603418367346939,0.27040816326530615
WP_127059127.1,0,140.0,-6.955,-0.00044447426778376374,695,1088,170,224,5,2512,1389,2291,221,15646.720000000001,-0.2078571428571427,0.09285714285714286,4.8067827224731445,18.853571428571424,0.39285714285714285,0.20714285714285713,0.3857142857142857,15470,15470,84.92857142857142,1.4816428571428573,0.42142857142857143
WP_101926995.1,0,531.0,-0.17,-2.874423699183782e-06,2554,4049,751,815,14,9475,5211,8647,828,59141.31,-0.4446327683615818,0.060263653483992465,6.8257036209106445,45.43617702448218,0.3032015065913371,0.2824858757062147,0.32391713747645956,83880,84005,86.57250470809792,2.185386064030132,0.3634651600753296
EED40285.1,0,412.0,-10.318,-0.00023731749805992137,1918,3021,529,604,6,7025,3883,6412,613,43476.64,0.05679611650485423,0.06553398058252427,5.2288122177124015,26.760703883495143,0.29854368932038833,0.3106796116504854,0.3713592233009708,48930,49055,95.46116504854368,1.1342475728155328,0.4174757281553398
WP_008712141.1,0,432.0,3.583,7.43615707371965e-05,2127,3302,576,653,17,7711,4231,7019,692,48182.509999999995,-0.37870370370370415,0.09490740740740741,8.567993354797363,43.91643518518518,0.3402777777777778,0.2962962962962963,0.3287037037037037,58330,58455,79.58333333333333,1.6430555555555526,0.36574074074074076
ACD98590.1,0,1239.0,-9.616,-7.171496463697506e-05,5832,8962,1608,1939,24,21341,11637,19370,1971,134085.4,-0.4677158999192878,0.09443099273607748,6.025922203063964,21.023341404358412,0.28894269572235676,0.3099273607748184,0.3567393058918482,220940,221440,69.43502824858757,1.79296206618241,0.32606941081517354
WP_044289482.1,0,422.0,-12.635,-0.00026319632195898887,2136,3293,541,674,14,7648,4191,6955,693,48005.009999999995,-0.42606635071090093,0.10900473933649289,5.052838706970214,35.03748815165877,0.31042654028436023,0.3056872037914692,0.37914691943127965,33350,33350,79.19431279620854,1.8046919431279578,0.35071090047393366
AYD85506.1,0,283.0,15.341,0.00048275126367797866,1398,2217,393,420,12,5140,2834,4694,446,31777.29,-0.4968197879858662,0.08480565371024734,9.641649818420408,28.03356890459365,0.3568904593639576,0.2544169611307421,0.30742049469964666,36440,36690,72.8268551236749,2.00703180212014,0.36395759717314485
